movieId,title,genres,title_name,title_name_tokens,title_mapped
279,My Family (1995),Drama,My Family,"{'my', 'family'}",My Family
280,Murder in the First (1995),Drama|Thriller,Murder in the First,"{'first', 'in', 'murder'}",Murder in the First
281,Nobody's Fool (1994),Comedy|Drama|Romance,Nobody's Fool,"{'nobodys', 'fool'}",Nobody's Fool
282,Nell (1994),Drama,Nell,{'nell'},Nell
283,New Jersey Drive (1995),Crime|Drama,New Jersey Drive,"{'jersey', 'new', 'drive'}",New Jersey Drive
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,New York Cop (Nyû Yôku no koppu),"{'york', 'koppu', 'new', 'nyû', 'yôku', 'cop', 'no'}",New York Cop
285,Beyond Bedlam (1993),Drama|Horror,Beyond Bedlam,"{'bedlam', 'beyond'}",Beyond Bedlam
287,Nina Takes a Lover (1994),Comedy|Romance,Nina Takes a Lover,"{'lover', 'nina', 'takes'}",Nina Takes a Lover
288,Natural Born Killers (1994),Action|Crime|Thriller,Natural Born Killers,"{'born', 'natural', 'killers'}",Natural Born Killers
289,Only You (1994),Comedy|Romance,Only You,"{'only', 'you'}",Only You
290,Once Were Warriors (1994),Crime|Drama,Once Were Warriors,"{'once', 'were', 'warriors'}",Once Were Warriors
291,Poison Ivy II (1996),Drama|Thriller,Poison Ivy II,"{'ivy', 'poison', 'ii'}",Poison Ivy II: Lily
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Outbreak,{'outbreak'},Outbreak
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Léon: The Professional (a.k.a. The Professional) (Léon),"{'professional', 'aka', 'léon'}",The Professional
294,"Perez Family, The (1995)",Comedy|Romance,"Perez Family, The","{'perez', 'family'}",The Perez Family
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,"Pyromaniac's Love Story, A","{'love', 'pyromaniacs', 'story'}",A Pyromaniac's Love Story
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Pulp Fiction,"{'fiction', 'pulp'}",Pulp Fiction
298,Pushing Hands (Tui shou) (1992),Drama,Pushing Hands (Tui shou),"{'pushing', 'hands', 'shou', 'tui'}",Pushing Hands
299,Priest (1994),Drama,Priest,{'priest'},Priest
300,Quiz Show (1994),Drama,Quiz Show,"{'show', 'quiz'}",Quiz Show
301,Picture Bride (Bijo photo) (1994),Drama|Romance,Picture Bride (Bijo photo),"{'bijo', 'bride', 'photo', 'picture'}",Picture Bride
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,"Queen Margot (Reine Margot, La)","{'queen', 'la', 'reine', 'margot'}",Queen Margot
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,"Quick and the Dead, The","{'quick', 'dead', 'and'}",The Quick and the Dead
304,Roommates (1995),Comedy|Drama,Roommates,{'roommates'},Roommates
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Ready to Wear (Pret-A-Porter),"{'pretaporter', 'to', 'wear', 'ready'}",Ready to Rumble
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Three Colors: Red (Trois couleurs: Rouge),"{'couleurs', 'rouge', 'red', 'trois', 'three', 'colors'}",Three Colors: Red
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Three Colors: Blue (Trois couleurs: Bleu),"{'bleu', 'couleurs', 'trois', 'three', 'blue', 'colors'}",Three Colors: Blue
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Three Colors: White (Trzy kolory: Bialy),"{'kolory', 'trzy', 'three', 'bialy', 'colors', 'white'}",Three Colors: White
310,Rent-a-Kid (1995),Comedy,Rent-a-Kid,{'rentakid'},Rent-a-Kid
311,Relative Fear (1994),Horror|Thriller,Relative Fear,"{'relative', 'fear'}",Relative Fear
312,Stuart Saves His Family (1995),Comedy,Stuart Saves His Family,"{'saves', 'his', 'stuart', 'family'}",Stuart Saves His Family
313,"Swan Princess, The (1994)",Animation|Children,"Swan Princess, The","{'princess', 'swan'}",The Swan Princess
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,"Secret of Roan Inish, The","{'of', 'secret', 'roan', 'inish'}",The Secret of Roan Inish
315,"Specialist, The (1994)",Action|Drama|Thriller,"Specialist, The",{'specialist'},The Specialist
316,Stargate (1994),Action|Adventure|Sci-Fi,Stargate,{'stargate'},Stargate
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,"Santa Clause, The","{'santa', 'clause'}",The Santa Clause
318,"Shawshank Redemption, The (1994)",Crime|Drama,"Shawshank Redemption, The","{'shawshank', 'redemption'}",The Shawshank Redemption
319,Shallow Grave (1994),Comedy|Drama|Thriller,Shallow Grave,"{'grave', 'shallow'}",Shallow Grave
320,Suture (1993),Film-Noir|Thriller,Suture,{'suture'},Suture
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Strawberry and Chocolate (Fresa y chocolate),"{'y', 'and', 'strawberry', 'chocolate', 'fresa'}",Strawberry and Chocolate
322,Swimming with Sharks (1995),Comedy|Drama,Swimming with Sharks,"{'swimming', 'sharks', 'with'}",Swimming with Sharks
324,"Sum of Us, The (1994)",Comedy|Drama,"Sum of Us, The","{'of', 'sum', 'us'}",The Sum of Us
325,National Lampoon's Senior Trip (1995),Comedy,National Lampoon's Senior Trip,"{'national', 'lampoons', 'senior', 'trip'}",Senior Trip
326,To Live (Huozhe) (1994),Drama,To Live (Huozhe),"{'to', 'live', 'huozhe'}",To Live
327,Tank Girl (1995),Action|Comedy|Sci-Fi,Tank Girl,"{'tank', 'girl'}",Tank Girl
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Tales from the Crypt Presents: Demon Knight,"{'demon', 'tales', 'crypt', 'from', 'knight', 'presents'}",Tales from the Crypt: Demon Knight
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Star Trek: Generations,"{'trek', 'star', 'generations'}",Star Trek: Generations
330,Tales from the Hood (1995),Action|Crime|Horror,Tales from the Hood,"{'from', 'hood', 'tales'}",Tales from the Hood
331,Tom & Viv (1994),Drama,Tom & Viv,"{'viv', 'tom'}",Tom & Viv
332,Village of the Damned (1995),Horror|Sci-Fi,Village of the Damned,"{'of', 'village', 'damned'}",Village of the Damned
333,Tommy Boy (1995),Comedy,Tommy Boy,"{'boy', 'tommy'}",Tommy Boy
334,Vanya on 42nd Street (1994),Drama,Vanya on 42nd Street,"{'on', '42nd', 'street', 'vanya'}",Vanya on 42nd Street
335,Underneath (1995),Mystery|Thriller,Underneath,{'underneath'},The Underneath
336,"Walking Dead, The (1995)",Drama|War,"Walking Dead, The","{'dead', 'walking'}",The Walking Dead
337,What's Eating Gilbert Grape (1993),Drama,What's Eating Gilbert Grape,"{'gilbert', 'whats', 'grape', 'eating'}",What's Eating Gilbert Grape
338,Virtuosity (1995),Action|Sci-Fi|Thriller,Virtuosity,{'virtuosity'},Virtuosity
339,While You Were Sleeping (1995),Comedy|Romance,While You Were Sleeping,"{'while', 'sleeping', 'you', 'were'}",While You Were Sleeping
340,"War, The (1994)",Adventure|Drama|War,"War, The",{'war'},The War
341,Double Happiness (1994),Drama,Double Happiness,"{'double', 'happiness'}",Double Happiness
342,Muriel's Wedding (1994),Comedy,Muriel's Wedding,"{'wedding', 'muriels'}",Muriel's Wedding
343,"Baby-Sitters Club, The (1995)",Children,"Baby-Sitters Club, The","{'babysitters', 'club'}",The Baby-Sitters Club
344,Ace Ventura: Pet Detective (1994),Comedy,Ace Ventura: Pet Detective,"{'pet', 'ventura', 'ace', 'detective'}",Ace Ventura: Pet Detective
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,"Adventures of Priscilla, Queen of the Desert, The","{'of', 'priscilla', 'queen', 'desert', 'adventures'}","The Adventures of Priscilla, Queen of the Desert"
346,Backbeat (1993),Drama|Musical,Backbeat,{'backbeat'},Backbeat
347,Bitter Moon (1992),Drama|Film-Noir|Romance,Bitter Moon,"{'moon', 'bitter'}",Bitter Moon
348,Bullets Over Broadway (1994),Comedy,Bullets Over Broadway,"{'bullets', 'over', 'broadway'}",Bullets Over Broadway
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Clear and Present Danger,"{'clear', 'danger', 'present', 'and'}",Clear and Present Danger
350,"Client, The (1994)",Drama|Mystery|Thriller,"Client, The",{'client'},The Client
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,"Corrina, Corrina",{'corrina'},"Corrina, Corrina"
352,Crooklyn (1994),Comedy|Drama,Crooklyn,{'crooklyn'},Crooklyn
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,"Crow, The",{'crow'},The Crow
354,Cobb (1994),Drama,Cobb,{'cobb'},Cobb
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,"Flintstones, The",{'flintstones'},The Flintstones
356,Forrest Gump (1994),Comedy|Drama|Romance|War,Forrest Gump,"{'forrest', 'gump'}",Forrest Gump
357,Four Weddings and a Funeral (1994),Comedy|Romance,Four Weddings and a Funeral,"{'funeral', 'four', 'weddings', 'and'}",Four Weddings and a Funeral
358,Higher Learning (1995),Drama,Higher Learning,"{'higher', 'learning'}",Higher Learning
359,I Like It Like That (1994),Comedy|Drama|Romance,I Like It Like That,"{'i', 'like', 'that', 'it'}",I Like It Like That
360,I Love Trouble (1994),Action|Comedy,I Love Trouble,"{'love', 'i', 'trouble'}",I Love Trouble
361,It Could Happen to You (1994),Comedy|Drama|Romance,It Could Happen to You,"{'to', 'it', 'you', 'happen', 'could'}",It Could Happen to You
362,"Jungle Book, The (1994)",Adventure|Children|Romance,"Jungle Book, The","{'book', 'jungle'}",The Jungle Book
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)","{'of', 'bilder', 'horrible', 'riefenstahl', 'der', 'wonderful', 'leni', 'die', 'macht', 'life'}","The Wonderful, Horrible Life of Leni Riefenstahl"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The","{'king', 'lion'}",The Lion King
365,Little Buddha (1993),Drama,Little Buddha,"{'buddha', 'little'}",Little Buddha
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)","{'part', 'street', 'freddys', 'new', '7', 'cravens', 'elm', 'finale', 'on', 'wes', 'nightmare'}",A Nightmare on Elm Street Part 2: Freddy's Revenge
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,"Mask, The",{'mask'},The Mask
368,Maverick (1994),Adventure|Comedy|Western,Maverick,{'maverick'},Maverick
369,Mrs. Parker and the Vicious Circle (1994),Drama,Mrs. Parker and the Vicious Circle,"{'circle', 'and', 'vicious', 'mrs', 'parker'}",Mrs. Parker and the Vicious Circle
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Naked Gun 33 1/3: The Final Insult,"{'insult', 'final', '33', 'naked', 'gun', '13'}",The Naked Gun 33⅓: The Final Insult
371,"Paper, The (1994)",Comedy|Drama,"Paper, The",{'paper'},The Paper
372,Reality Bites (1994),Comedy|Drama|Romance,Reality Bites,"{'reality', 'bites'}",Reality Bites
373,Red Rock West (1992),Thriller,Red Rock West,"{'rock', 'west', 'red'}",Red Rock West
374,Richie Rich (1994),Children|Comedy,Richie Rich,"{'rich', 'richie'}",Born Rich
376,"River Wild, The (1994)",Action|Thriller,"River Wild, The","{'wild', 'river'}",The River Wild
377,Speed (1994),Action|Romance|Thriller,Speed,{'speed'},Speed
378,Speechless (1994),Comedy|Romance,Speechless,{'speechless'},Speechless
379,Timecop (1994),Action|Sci-Fi|Thriller,Timecop,{'timecop'},Timecop
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,True Lies,"{'true', 'lies'}",True Lies
381,When a Man Loves a Woman (1994),Drama|Romance,When a Man Loves a Woman,"{'loves', 'woman', 'when', 'man'}",When a Man Loves a Woman
382,Wolf (1994),Drama|Horror|Romance|Thriller,Wolf,{'wolf'},Wolf
383,Wyatt Earp (1994),Western,Wyatt Earp,"{'wyatt', 'earp'}",Wyatt Earp
384,Bad Company (1995),Action|Crime|Drama,Bad Company,"{'bad', 'company'}",Bad Company
385,"Man of No Importance, A (1994)",Drama,"Man of No Importance, A","{'of', 'no', 'importance', 'man'}",A Man of No Importance
386,S.F.W. (1994),Drama,S.F.W.,{'sfw'},S.F.W.
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,"Low Down Dirty Shame, A","{'dirty', 'shame', 'down', 'low'}",A Low Down Dirty Shame
388,Boys Life (1995),Drama,Boys Life,"{'boys', 'life'}",Boys Life 2
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,"Colonel Chabert, Le","{'le', 'colonel', 'chabert'}",Colonel Chabert
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Faster Pussycat! Kill! Kill!,"{'kill', 'faster', 'pussycat'}","Faster, Pussycat! Kill! Kill!"
391,Jason's Lyric (1994),Crime|Drama,Jason's Lyric,"{'lyric', 'jasons'}",Jason's Lyric
393,Street Fighter (1994),Action|Adventure|Fantasy,Street Fighter,"{'fighter', 'street'}",Street Fighter
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),"{'iii', 'highlander', 'final', 'aka', 'sorcerer', 'dimension'}",Highlander: The Final Dimension
406,Federal Hill (1994),Drama,Federal Hill,"{'hill', 'federal'}",Federal Hill
407,In the Mouth of Madness (1995),Horror|Thriller,In the Mouth of Madness,"{'of', 'in', 'madness', 'mouth'}",In the Mouth of Madness
408,8 Seconds (1994),Drama,8 Seconds,"{'seconds', '8'}",8 Seconds
409,Above the Rim (1994),Crime|Drama,Above the Rim,"{'above', 'rim'}",Above the Rim
410,Addams Family Values (1993),Children|Comedy|Fantasy,Addams Family Values,"{'addams', 'family', 'values'}",Addams Family Values
412,"Age of Innocence, The (1993)",Drama,"Age of Innocence, The","{'of', 'age', 'innocence'}",The Age of Innocence
413,Airheads (1994),Comedy,Airheads,{'airheads'},Airheads
414,"Air Up There, The (1994)",Comedy,"Air Up There, The","{'up', 'there', 'air'}",The Air Up There
415,Another Stakeout (1993),Comedy|Thriller,Another Stakeout,"{'another', 'stakeout'}",Another Stakeout
416,Bad Girls (1994),Western,Bad Girls,"{'bad', 'girls'}",Bad Girls
417,Barcelona (1994),Comedy|Romance,Barcelona,{'barcelona'},Barcelona
418,Being Human (1993),Drama,Being Human,"{'being', 'human'}",Being Human
419,"Beverly Hillbillies, The (1993)",Comedy,"Beverly Hillbillies, The","{'hillbillies', 'beverly'}",The Beverly Hillbillies
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Beverly Hills Cop III,"{'cop', 'hills', 'beverly', 'iii'}",Beverly Hills Cop III
421,Black Beauty (1994),Adventure|Children|Drama,Black Beauty,"{'beauty', 'black'}",Black Beauty
422,Blink (1994),Thriller,Blink,{'blink'},Blink
423,Blown Away (1994),Action|Thriller,Blown Away,"{'blown', 'away'}",Blown Away
424,Blue Chips (1994),Drama,Blue Chips,"{'blue', 'chips'}",Blue Chips
425,Blue Sky (1994),Drama|Romance,Blue Sky,"{'blue', 'sky'}",Blue Sky
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Body Snatchers,"{'body', 'snatchers'}",Body Snatchers
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Boxing Helena,"{'boxing', 'helena'}",Boxing Helena
428,"Bronx Tale, A (1993)",Drama,"Bronx Tale, A","{'bronx', 'tale'}",A Bronx Tale
429,Cabin Boy (1994),Comedy,Cabin Boy,"{'boy', 'cabin'}",Cabin Boy
430,Calendar Girl (1993),Comedy|Drama,Calendar Girl,"{'calendar', 'girl'}",Calendar Girl
431,Carlito's Way (1993),Crime|Drama,Carlito's Way,"{'carlitos', 'way'}",Carlito's Way
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,City Slickers II: The Legend of Curly's Gold,"{'of', 'city', 'slickers', 'ii', 'gold', 'curlys', 'legend'}",City Slickers II: The Legend of Curly's Gold
433,Clean Slate (1994),Comedy,Clean Slate,"{'clean', 'slate'}",Clean Slate
434,Cliffhanger (1993),Action|Adventure|Thriller,Cliffhanger,{'cliffhanger'},Cliffhanger
435,Coneheads (1993),Comedy|Sci-Fi,Coneheads,{'coneheads'},Coneheads
436,Color of Night (1994),Drama|Thriller,Color of Night,"{'of', 'color', 'night'}",Color of Night
437,Cops and Robbersons (1994),Comedy,Cops and Robbersons,"{'cops', 'robbersons', 'and'}",Cops & Robbersons
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,"Cowboy Way, The","{'cowboy', 'way'}",The Cowboy Way
440,Dave (1993),Comedy|Romance,Dave,{'dave'},Dave
441,Dazed and Confused (1993),Comedy,Dazed and Confused,"{'confused', 'dazed', 'and'}",Dazed and Confused
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Demolition Man,"{'demolition', 'man'}",Demolition Man
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Even Cowgirls Get the Blues,"{'blues', 'even', 'get', 'cowgirls'}",Even Cowgirls Get the Blues
445,Fatal Instinct (1993),Comedy,Fatal Instinct,"{'fatal', 'instinct'}",Fatal Instinct
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Farewell My Concubine (Ba wang bie ji),"{'ba', 'bie', 'my', 'farewell', 'wang', 'ji', 'concubine'}",Farewell My Concubine
448,Fearless (1993),Drama,Fearless,{'fearless'},Fearless
449,Fear of a Black Hat (1994),Comedy,Fear of a Black Hat,"{'of', 'hat', 'black', 'fear'}",Fear of a Black Hat
450,With Honors (1994),Comedy|Drama,With Honors,"{'honors', 'with'}",With Honors
451,Flesh and Bone (1993),Drama|Mystery|Romance,Flesh and Bone,"{'flesh', 'bone', 'and'}",Flesh and Bone
452,Widows' Peak (1994),Drama,Widows' Peak,"{'peak', 'widows'}",Widows' Peak
453,For Love or Money (1993),Comedy|Romance,For Love or Money,"{'love', 'money', 'or', 'for'}",For Love or Money
454,"Firm, The (1993)",Drama|Thriller,"Firm, The",{'firm'},The Firm
455,Free Willy (1993),Adventure|Children|Drama,Free Willy,"{'willy', 'free'}",Free Willy
456,Fresh (1994),Crime|Drama|Thriller,Fresh,{'fresh'},Fresh
457,"Fugitive, The (1993)",Thriller,"Fugitive, The",{'fugitive'},The Fugitive
458,Geronimo: An American Legend (1993),Drama|Western,Geronimo: An American Legend,"{'geronimo', 'legend', 'american'}",Geronimo: An American Legend
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,"Getaway, The",{'getaway'},The Getaway
460,Getting Even with Dad (1994),Comedy,Getting Even with Dad,"{'getting', 'even', 'with', 'dad'}",Getting Even with Dad
461,Go Fish (1994),Drama|Romance,Go Fish,"{'go', 'fish'}",Go Fish
464,Hard Target (1993),Action|Adventure|Crime|Thriller,Hard Target,"{'hard', 'target'}",Hard Target
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Hot Shots! Part Deux,"{'deux', 'part', 'shots', 'hot'}",Hot Shots! Part Deux
467,Live Nude Girls (1995),Comedy,Live Nude Girls,"{'nude', 'live', 'girls'}",Live Nude Girls
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,"Englishman Who Went Up a Hill But Came Down a Mountain, The","{'mountain', 'came', 'went', 'up', 'who', 'hill', 'but', 'englishman', 'down'}",The Englishman Who Went Up a Hill But Came Down a Mountain
469,"House of the Spirits, The (1993)",Drama|Romance,"House of the Spirits, The","{'of', 'house', 'spirits'}",The House of the Spirits
470,House Party 3 (1994),Comedy,House Party 3,"{'house', 'party', '3'}",House Party 3
471,"Hudsucker Proxy, The (1994)",Comedy,"Hudsucker Proxy, The","{'hudsucker', 'proxy'}",The Hudsucker Proxy
472,I'll Do Anything (1994),Comedy|Drama,I'll Do Anything,"{'ill', 'do', 'anything'}",I'll Do Anything
473,In the Army Now (1994),Comedy|War,In the Army Now,"{'in', 'army', 'now'}",In the Army Now
474,In the Line of Fire (1993),Action|Thriller,In the Line of Fire,"{'of', 'in', 'line', 'fire'}",In the Line of Fire
475,In the Name of the Father (1993),Drama,In the Name of the Father,"{'of', 'in', 'name', 'father'}",In the Name of the Father
476,"Inkwell, The (1994)",Comedy|Drama,"Inkwell, The",{'inkwell'},The Inkwell
477,What's Love Got to Do with It? (1993),Drama|Musical,What's Love Got to Do with It?,"{'love', 'to', 'it', 'got', 'with', 'do', 'whats'}",What's Love Got to Do with It
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,Jimmy Hollywood,"{'hollywood', 'jimmy'}",Jimmy Hollywood
479,Judgment Night (1993),Action|Crime|Thriller,Judgment Night,"{'night', 'judgment'}",Judgment Night
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Jurassic Park,"{'park', 'jurassic'}",Jurassic Park
481,Kalifornia (1993),Drama|Thriller,Kalifornia,{'kalifornia'},Kalifornia
482,Killing Zoe (1994),Crime|Drama|Thriller,Killing Zoe,"{'zoe', 'killing'}",Killing Zoe
484,Lassie (1994),Adventure|Children,Lassie,{'lassie'},Lassie
